liability_id,customer_id,loan_amount,lender_name
7219,1663,165000.0,Huntington Bank
7220,8301,243000.0,SunTrust
7221,3925,279000.0,Zions Bank
7222,8685,212000.0,BMO Harris
7223,843,232000.0,State Farm Bank
7224,5254,87000.0,Chase Bank
7225,8307,6000.0,Navy Federal Credit Union
7226,524,217000.0,PNC Bank
7227,5080,219000.0,Navy Federal Credit Union
7228,1298,216000.0,Citizens Bank
7229,5863,38000.0,First National Bank
7230,489,179000.0,TD Bank
7231,7480,6000.0,Discover
7232,7382,44000.0,USAA
7233,3088,35000.0,Citibank
7234,313,62000.0,Capital One
7235,2922,629000.0,Charles Schwab Bank
7236,2051,78000.0,Barclays
7237,5797,16000.0,Citizens Bank
7238,8069,284000.0,Synchrony Financial
7239,1856,280000.0,Bank of America
7240,9557,420000.0,Synchrony Financial
7241,5040,342000.0,First National Bank
7242,4760,163000.0,HSBC
7243,958,90000.0,Citizens Bank
7244,1687,213000.0,Fifth Third Bank
7245,7334,96000.0,Charles Schwab Bank
7246,6767,245000.0,BB&T
7247,5751,63000.0,First National Bank
7248,7760,635000.0,USAA
7249,6555,287000.0,Citizens Bank
7250,1941,95000.0,Union Bank
7251,6028,254000.0,Citizens Bank
7252,4619,1031000.0,Goldman Sachs
7253,168,289000.0,Fifth Third Bank
7254,9513,58000.0,M&T Bank
7255,3556,53000.0,Huntington Bank
7256,7666,224000.0,Capital One
7257,1553,193000.0,US Bank
7258,9989,360000.0,Barclays
7259,8456,3000.0,M&T Bank
7260,4375,317000.0,Capital One
7261,7362,3000.0,Zions Bank
7262,4841,143000.0,First National Bank
7263,4426,325000.0,HSBC
7264,535,293000.0,Santander
7265,922,62000.0,HSBC
7266,1425,27000.0,Charles Schwab Bank
7267,1313,115000.0,Synchrony Financial
7268,6121,145000.0,Synchrony Financial
7269,5280,70000.0,BB&T
7270,1240,201000.0,Bank of America
7271,7648,162000.0,Fifth Third Bank
7272,8566,77000.0,Ally Financial
7273,3300,117000.0,Santander
7274,9664,69000.0,M&T Bank
7275,322,4000.0,BMO Harris
7276,9531,26000.0,Ally Financial
7277,6093,62000.0,Zions Bank
7278,4700,84000.0,Bank of America
7279,5572,71000.0,BB&T
7280,761,217000.0,BMO Harris
7281,9552,232000.0,Wells Fargo
7282,1110,630000.0,Regions Bank
7283,2130,504000.0,BMO Harris
7284,7832,83000.0,Barclays
7285,4966,62000.0,Ally Financial
7286,6675,43000.0,Santander
7287,8208,146000.0,Ally Financial
7288,4550,88000.0,Comerica Bank
7289,2118,466000.0,PNC Bank
7290,7363,37000.0,TD Bank
7291,8918,79000.0,M&T Bank
7292,7705,312000.0,Huntington Bank
7293,5796,52000.0,Citibank
7294,1809,114000.0,Wells Fargo
7295,1525,311000.0,Chase Bank
7296,2342,208000.0,US Bank
7297,730,123000.0,USAA
7298,6680,180000.0,Citizens Bank
7299,3287,141000.0,American Express
7300,9118,102000.0,Synchrony Financial
7301,2111,47000.0,Santander
7302,140,9000.0,TD Bank
7303,5273,433000.0,USAA
7304,6669,126000.0,TD Bank
7305,2288,433000.0,Wells Fargo
7306,5333,83000.0,First National Bank
7307,746,30000.0,Capital One
7308,8732,20000.0,PNC Bank
7309,5547,172000.0,Chase Bank
7310,8151,7000.0,Goldman Sachs
7311,4241,1068000.0,HSBC
7312,5265,83000.0,Union Bank
7313,5396,170000.0,First National Bank
7314,1880,95000.0,M&T Bank
7315,2036,188000.0,Comerica Bank
7316,8579,42000.0,Huntington Bank
7317,8675,171000.0,TD Bank
7318,4702,52000.0,M&T Bank
7319,6739,7000.0,TD Bank
7320,2017,65000.0,USAA
7321,1651,341000.0,Navy Federal Credit Union
7322,5616,257000.0,Wells Fargo
7323,2467,102000.0,Chase Bank
7324,4891,665000.0,Citizens Bank
7325,8391,27000.0,Capital One
7326,6834,127000.0,Synchrony Financial
7327,8415,103000.0,Zions Bank
7328,879,82000.0,M&T Bank
7329,43,132000.0,Capital One
7330,8469,1083000.0,Capital One
7331,3017,9000.0,BMO Harris
7332,9177,54000.0,State Farm Bank
7333,337,556000.0,First National Bank
7334,7092,371000.0,Capital One
7335,4469,137000.0,USAA
7336,2710,106000.0,Citibank
7337,7415,129000.0,American Express
7338,1508,85000.0,Comerica Bank
7339,3294,23000.0,Navy Federal Credit Union
7340,3917,5000.0,Citizens Bank
7341,8461,2000.0,Zions Bank
7342,1350,29000.0,Discover
7343,4862,211000.0,Bank of America
7344,7534,64000.0,BB&T
7345,2019,210000.0,TD Bank
7346,754,1219000.0,Synchrony Financial
7347,8173,340000.0,Discover
7348,7673,8000.0,Santander
7349,5951,155000.0,USAA
7350,9768,5000.0,M&T Bank
7351,7803,422000.0,Chase Bank
7352,6935,203000.0,State Farm Bank
7353,8461,42000.0,Citizens Bank
7354,4717,601000.0,State Farm Bank
7355,2195,189000.0,Synchrony Financial
7356,8359,139000.0,Goldman Sachs
7357,5867,697000.0,Citibank
7358,3245,67000.0,US Bank
7359,1325,129000.0,USAA
7360,4275,235000.0,US Bank
7361,4113,139000.0,SunTrust
7362,7298,77000.0,Wells Fargo
7363,1330,69000.0,American Express
7364,613,728000.0,USAA
7365,6780,177000.0,Barclays
7366,2124,105000.0,Wells Fargo
7367,6361,74000.0,Bank of America
7368,2683,3000.0,Discover
7369,7945,762000.0,Discover
7370,1318,345000.0,TD Bank
7371,9022,49000.0,Capital One
7372,1341,3000.0,Comerica Bank
7373,7303,23000.0,PNC Bank
7374,2066,559000.0,Synchrony Financial
7375,5196,421000.0,American Express
7376,319,96000.0,Fifth Third Bank
7377,7458,139000.0,TD Bank
7378,1423,71000.0,Fifth Third Bank
7379,5564,69000.0,US Bank
7380,7314,141000.0,Huntington Bank
7381,3577,437000.0,Goldman Sachs
7382,1628,200000.0,Santander
7383,5295,8000.0,Synchrony Financial
7384,5401,652000.0,US Bank
7385,4855,622000.0,Chase Bank
7386,3490,170000.0,Santander
7387,8858,48000.0,Chase Bank
7388,4226,116000.0,Citibank
7389,7763,6000.0,Discover
7390,494,109000.0,Wells Fargo
7391,2504,372000.0,Citizens Bank
7392,2195,2000.0,Chase Bank
7393,6850,170000.0,BB&T
7394,2906,301000.0,Citibank
7395,5141,162000.0,American Express
7396,7467,54000.0,BMO Harris
7397,2132,92000.0,First National Bank
7398,6788,296000.0,Synchrony Financial
7399,1695,161000.0,USAA
7400,3206,59000.0,Zions Bank
7401,2537,506000.0,KeyBank
7402,7534,78000.0,BB&T
7403,9814,35000.0,HSBC
7404,435,71000.0,Ally Financial
7405,9552,249000.0,Wells Fargo
7406,2094,659000.0,Capital One
7407,9510,8000.0,BB&T
7408,1737,124000.0,Barclays
7409,5199,556000.0,BB&T
7410,8970,49000.0,Capital One
7411,711,791000.0,PNC Bank
7412,6862,319000.0,Comerica Bank
7413,4099,145000.0,BMO Harris
7414,3931,117000.0,Huntington Bank
7415,8753,108000.0,Goldman Sachs
7416,2687,213000.0,Discover
7417,933,291000.0,KeyBank
7418,330,269000.0,PNC Bank
7419,2561,146000.0,Discover
7420,2229,148000.0,Union Bank
7421,2800,166000.0,M&T Bank
7422,3352,36000.0,Citibank
7423,9381,45000.0,KeyBank
7424,5471,233000.0,Discover
7425,8892,298000.0,Synchrony Financial
7426,9373,366000.0,Regions Bank
7427,9320,6000.0,BB&T
7428,1420,277000.0,KeyBank
7429,7792,136000.0,Barclays
7430,8825,190000.0,Wells Fargo
7431,8046,278000.0,Fifth Third Bank
7432,2466,283000.0,Fifth Third Bank
7433,6440,45000.0,KeyBank
7434,800,191000.0,Wells Fargo
7435,7571,565000.0,Union Bank
7436,5255,411000.0,Discover
7437,8849,88000.0,Citizens Bank
7438,6546,915000.0,PNC Bank
7439,1485,675000.0,Goldman Sachs
7440,2721,43000.0,Zions Bank
7441,4901,126000.0,Discover
7442,2037,178000.0,HSBC
7443,4760,155000.0,Capital One
7444,3168,213000.0,BB&T
7445,2409,139000.0,Ally Financial
7446,6341,731000.0,Barclays
7447,4787,158000.0,Citizens Bank
7448,3,151000.0,SunTrust
7449,8878,90000.0,SunTrust
7450,9355,429000.0,KeyBank
7451,2325,451000.0,PNC Bank
7452,6975,155000.0,Citibank
7453,2540,59000.0,M&T Bank
7454,6790,477000.0,Charles Schwab Bank
7455,9457,104000.0,Discover
7456,3477,93000.0,Citibank
7457,1381,825000.0,TD Bank
7458,5225,175000.0,HSBC
7459,3016,201000.0,First National Bank
7460,8324,290000.0,Navy Federal Credit Union
7461,5456,141000.0,Chase Bank
7462,1288,203000.0,Santander
7463,6802,674000.0,Capital One
7464,9805,7000.0,Comerica Bank
7465,3987,145000.0,Charles Schwab Bank
7466,3659,20000.0,Navy Federal Credit Union
7467,2456,1272000.0,Bank of America
7468,9954,158000.0,Ally Financial
7469,1254,10000.0,Capital One
7470,3408,853000.0,Comerica Bank
7471,4115,429000.0,US Bank
7472,9587,140000.0,Union Bank
7473,660,194000.0,Citizens Bank
7474,6995,246000.0,Bank of America
7475,9841,688000.0,American Express
7476,8111,336000.0,M&T Bank
7477,255,6000.0,American Express
7478,9411,89000.0,SunTrust
7479,4228,652000.0,Zions Bank
7480,3373,97000.0,Zions Bank
7481,6855,324000.0,TD Bank
7482,780,7000.0,HSBC
7483,3412,539000.0,Comerica Bank
7484,4734,222000.0,Wells Fargo
7485,4646,1665000.0,BB&T
7486,2309,244000.0,Wells Fargo
7487,123,220000.0,Union Bank
7488,5818,136000.0,USAA
7489,8577,88000.0,Synchrony Financial
7490,7092,316000.0,USAA
7491,7561,100000.0,KeyBank
7492,2956,163000.0,Union Bank
7493,6837,6000.0,Wells Fargo
7494,8478,1079000.0,BMO Harris
7495,9345,487000.0,US Bank
7496,8140,142000.0,TD Bank
7497,6868,32000.0,Ally Financial
7498,8024,88000.0,Wells Fargo
7499,3070,125000.0,PNC Bank
7500,7990,87000.0,Bank of America
7501,5634,75000.0,Union Bank
7502,1694,85000.0,Chase Bank
7503,5644,422000.0,Union Bank
7504,6529,135000.0,KeyBank
7505,1511,282000.0,Bank of America
7506,3073,45000.0,SunTrust
7507,1067,1000.0,Citizens Bank
7508,1910,55000.0,Ally Financial
7509,4092,229000.0,Synchrony Financial
7510,2086,52000.0,Discover
7511,6164,26000.0,State Farm Bank
7512,8462,90000.0,Union Bank
7513,5817,195000.0,BB&T
7514,3079,57000.0,Capital One
7515,2650,118000.0,SunTrust
7516,1716,396000.0,Goldman Sachs
7517,2558,498000.0,Barclays
7518,9872,281000.0,Barclays
7519,8011,74000.0,M&T Bank
7520,9283,33000.0,Wells Fargo
7521,9876,137000.0,BB&T
7522,1784,855000.0,BMO Harris
7523,5637,158000.0,Zions Bank
7524,3553,219000.0,USAA
7525,7204,6000.0,Citibank
7526,8137,5000.0,Barclays
7527,6115,12000.0,Ally Financial
7528,7000,733000.0,Bank of America
7529,3267,341000.0,Comerica Bank
7530,8637,57000.0,HSBC
7531,796,192000.0,Citizens Bank
7532,3864,257000.0,Citizens Bank
7533,7577,313000.0,SunTrust
7534,1034,27000.0,Citibank
7535,2916,227000.0,HSBC
7536,1560,86000.0,Union Bank
7537,5782,250000.0,TD Bank
7538,620,4000.0,M&T Bank
7539,34,221000.0,American Express
7540,3433,19000.0,Navy Federal Credit Union
7541,4693,67000.0,Charles Schwab Bank
7542,3107,340000.0,Discover
7543,86,118000.0,HSBC
7544,8915,64000.0,Discover
7545,1732,569000.0,Citizens Bank
7546,9044,92000.0,Capital One
7547,4795,48000.0,Citibank
7548,6689,92000.0,Regions Bank
7549,8599,79000.0,US Bank
7550,5281,1459000.0,Ally Financial
7551,5832,416000.0,State Farm Bank
7552,5971,231000.0,BB&T
7553,1809,81000.0,Wells Fargo
7554,1963,57000.0,Ally Financial
7555,2916,76000.0,Regions Bank
7556,1117,208000.0,BB&T
7557,9133,108000.0,Bank of America
7558,9445,111000.0,Capital One
7559,925,41000.0,Ally Financial
7560,2968,9000.0,State Farm Bank
7561,4968,160000.0,State Farm Bank
7562,4043,113000.0,Union Bank
7563,5185,447000.0,Discover
7564,249,822000.0,Synchrony Financial
7565,251,335000.0,Ally Financial
7566,6626,117000.0,Regions Bank
7567,7846,272000.0,First National Bank
7568,3047,466000.0,Fifth Third Bank
7569,7411,517000.0,Zions Bank
7570,8170,95000.0,Citizens Bank
7571,2316,365000.0,USAA
7572,1166,1000.0,HSBC
7573,4146,285000.0,Huntington Bank
7574,6041,376000.0,M&T Bank
7575,268,52000.0,Bank of America
7576,2505,3000.0,Goldman Sachs
7577,3069,62000.0,SunTrust
7578,6013,181000.0,First National Bank
7579,7507,45000.0,Ally Financial
7580,1553,190000.0,Santander
7581,7834,56000.0,Zions Bank
7582,9118,103000.0,Comerica Bank
7583,3703,5000.0,First National Bank
7584,970,259000.0,PNC Bank
7585,5370,40000.0,BB&T
7586,7954,288000.0,US Bank
7587,3462,235000.0,Charles Schwab Bank
7588,7760,944000.0,Bank of America
7589,4369,262000.0,PNC Bank
7590,6717,41000.0,Capital One
7591,2743,84000.0,Citizens Bank
7592,690,395000.0,M&T Bank
7593,9570,78000.0,Discover
7594,1751,188000.0,Comerica Bank
7595,3775,68000.0,M&T Bank
7596,3971,113000.0,US Bank
7597,9981,237000.0,BB&T
7598,3218,128000.0,Citizens Bank
7599,1514,182000.0,BMO Harris
7600,1866,74000.0,M&T Bank
7601,6425,101000.0,Santander
7602,9016,236000.0,Synchrony Financial
7603,7730,245000.0,American Express
7604,6288,23000.0,Citizens Bank
7605,827,77000.0,Chase Bank
7606,80,258000.0,Bank of America
7607,9241,104000.0,PNC Bank
7608,1256,135000.0,Union Bank
7609,3687,407000.0,TD Bank
7610,9041,4000.0,Bank of America
7611,9883,328000.0,Comerica Bank
7612,6505,68000.0,BB&T
7613,4720,72000.0,Zions Bank
7614,8202,77000.0,HSBC
7615,9309,113000.0,State Farm Bank
7616,72,63000.0,Navy Federal Credit Union
7617,2254,51000.0,M&T Bank
7618,6963,600000.0,Citizens Bank
7619,6121,216000.0,Synchrony Financial
7620,1216,286000.0,BB&T
7621,7263,619000.0,BB&T
7622,9014,73000.0,PNC Bank
7623,2922,861000.0,Santander
7624,3262,83000.0,Capital One
7625,3435,352000.0,Barclays
7626,4869,156000.0,Goldman Sachs
7627,5797,36000.0,Zions Bank
7628,4950,274000.0,Synchrony Financial
7629,4710,57000.0,Zions Bank
7630,3894,40000.0,Capital One
7631,6311,116000.0,BB&T
7632,7066,252000.0,Goldman Sachs
7633,8840,175000.0,Capital One
7634,8703,209000.0,Bank of America
7635,3700,241000.0,Regions Bank
7636,4620,9000.0,Regions Bank
7637,9146,31000.0,Santander
7638,5168,99000.0,BB&T
7639,2324,81000.0,Chase Bank
7640,8396,247000.0,TD Bank
7641,4164,317000.0,BB&T
7642,3022,5000.0,Capital One
7643,9931,88000.0,Bank of America
7644,7363,33000.0,First National Bank
7645,6504,70000.0,US Bank
7646,6154,4000.0,State Farm Bank
7647,5912,421000.0,US Bank
7648,9086,31000.0,Discover
7649,1037,205000.0,Goldman Sachs
7650,4897,97000.0,KeyBank
7651,5718,288000.0,Fifth Third Bank
7652,8333,269000.0,USAA
7653,2676,301000.0,Discover
7654,2568,668000.0,Capital One
7655,8682,204000.0,Discover
7656,425,216000.0,Citizens Bank
7657,8157,78000.0,M&T Bank
7658,4874,115000.0,TD Bank
7659,5339,131000.0,BMO Harris
7660,4094,9000.0,USAA
7661,186,78000.0,US Bank
7662,2095,74000.0,Navy Federal Credit Union
7663,7998,59000.0,Santander
7664,8834,391000.0,SunTrust
7665,1902,3000.0,Synchrony Financial
7666,2188,129000.0,Comerica Bank
7667,1107,44000.0,Chase Bank
7668,9163,37000.0,Comerica Bank
7669,8974,323000.0,Chase Bank
7670,430,7000.0,Huntington Bank
7671,8952,168000.0,KeyBank
7672,489,161000.0,US Bank
7673,3806,278000.0,Barclays
7674,712,48000.0,Santander
7675,8946,89000.0,Wells Fargo
7676,4679,5000.0,First National Bank
7677,2001,7000.0,Citizens Bank
7678,251,380000.0,SunTrust
7679,1269,185000.0,Santander
7680,6364,417000.0,Wells Fargo
7681,6081,466000.0,Ally Financial
7682,7352,7000.0,Zions Bank
7683,5822,87000.0,Bank of America
7684,8496,208000.0,M&T Bank
7685,9306,283000.0,M&T Bank
7686,4203,39000.0,Regions Bank
7687,4724,217000.0,Fifth Third Bank
7688,6234,98000.0,Zions Bank
7689,3703,83000.0,M&T Bank
7690,8618,385000.0,USAA
7691,1369,207000.0,Huntington Bank
7692,7252,120000.0,Santander
7693,6908,76000.0,Fifth Third Bank
7694,1852,1394000.0,US Bank
7695,941,44000.0,Fifth Third Bank
7696,1588,404000.0,Zions Bank
7697,9321,291000.0,Wells Fargo
7698,2126,62000.0,BMO Harris
7699,1191,93000.0,Union Bank
7700,7929,139000.0,Charles Schwab Bank
7701,7310,80000.0,KeyBank
7702,862,206000.0,Ally Financial
7703,7668,7000.0,US Bank
7704,1256,134000.0,Goldman Sachs
7705,5787,106000.0,Synchrony Financial
7706,9920,212000.0,BB&T
7707,1968,31000.0,State Farm Bank
7708,8867,105000.0,M&T Bank
7709,6552,42000.0,Comerica Bank
7710,6432,212000.0,Barclays
7711,5058,51000.0,Capital One
7712,4200,5000.0,Chase Bank
7713,4627,147000.0,BB&T
7714,1940,346000.0,PNC Bank
7715,6732,1257000.0,BMO Harris
7716,6712,134000.0,Wells Fargo
7717,1162,250000.0,BB&T
7718,7521,326000.0,Zions Bank
7719,5415,150000.0,Regions Bank
7720,7958,86000.0,First National Bank
7721,4814,290000.0,HSBC
7722,4323,250000.0,KeyBank
7723,7025,884000.0,BMO Harris
7724,7879,150000.0,First National Bank
7725,7041,265000.0,Union Bank
7726,3820,118000.0,Chase Bank
7727,7614,103000.0,First National Bank
7728,5788,24000.0,First National Bank
7729,157,55000.0,Navy Federal Credit Union
7730,2868,288000.0,HSBC
7731,4960,151000.0,Wells Fargo
7732,8491,115000.0,Wells Fargo
7733,9997,51000.0,Citibank
7734,8345,952000.0,Navy Federal Credit Union
7735,3906,78000.0,Bank of America
7736,8228,237000.0,KeyBank
7737,1450,690000.0,PNC Bank
7738,5824,96000.0,Ally Financial
7739,1557,283000.0,Citibank
7740,1632,78000.0,First National Bank
7741,5693,241000.0,Synchrony Financial
7742,9509,5000.0,Regions Bank
7743,5186,119000.0,Charles Schwab Bank
7744,2249,26000.0,Citizens Bank
7745,5967,97000.0,Fifth Third Bank
7746,9191,8000.0,Huntington Bank
7747,5888,106000.0,Goldman Sachs
7748,2538,645000.0,Comerica Bank
7749,1526,373000.0,American Express
7750,3441,86000.0,Huntington Bank
7751,9754,220000.0,Zions Bank
7752,9044,94000.0,Chase Bank
7753,1200,239000.0,Comerica Bank
7754,1901,282000.0,Huntington Bank
7755,2834,544000.0,American Express
7756,2635,89000.0,US Bank
7757,5629,239000.0,SunTrust
7758,5370,57000.0,BB&T
7759,3741,186000.0,Huntington Bank
7760,1659,203000.0,Comerica Bank
7761,8432,50000.0,PNC Bank
7762,6424,85000.0,SunTrust
7763,3248,270000.0,Bank of America
7764,9612,103000.0,Bank of America
7765,3459,1075000.0,M&T Bank
7766,8309,46000.0,Huntington Bank
7767,1799,60000.0,BMO Harris
7768,7177,175000.0,BB&T
7769,1719,324000.0,Charles Schwab Bank
7770,8172,283000.0,PNC Bank
7771,25,68000.0,Chase Bank
7772,3315,464000.0,Citizens Bank
7773,5693,151000.0,Synchrony Financial
7774,846,88000.0,Santander
7775,7316,239000.0,Santander
7776,8152,154000.0,Regions Bank
7777,4962,319000.0,Huntington Bank
7778,9019,123000.0,Regions Bank
7779,8574,3000.0,KeyBank
7780,5360,155000.0,Fifth Third Bank
7781,9982,46000.0,Comerica Bank
7782,5750,303000.0,Navy Federal Credit Union
7783,7918,722000.0,Capital One
7784,9676,5000.0,BB&T
7785,7475,323000.0,Union Bank
7786,5737,579000.0,M&T Bank
7787,6000,222000.0,Charles Schwab Bank
7788,5384,118000.0,Discover
7789,3349,77000.0,State Farm Bank
7790,3738,102000.0,Navy Federal Credit Union
7791,5599,8000.0,Bank of America
7792,3955,301000.0,Capital One
7793,4328,99000.0,BB&T
7794,1325,265000.0,HSBC
7795,5636,103000.0,Discover
7796,690,1000.0,BMO Harris
7797,4517,589000.0,Zions Bank
7798,1430,6000.0,M&T Bank
7799,1602,45000.0,Barclays
7800,2309,242000.0,American Express
7801,1264,285000.0,Discover
7802,9302,80000.0,Fifth Third Bank
7803,7189,51000.0,PNC Bank
7804,2091,6000.0,Santander
7805,2367,296000.0,US Bank
7806,2756,97000.0,American Express
7807,5166,327000.0,BB&T
7808,1782,1307000.0,Chase Bank
7809,4575,5000.0,BMO Harris
7810,2230,804000.0,State Farm Bank
7811,3779,38000.0,USAA
7812,2011,113000.0,Fifth Third Bank
7813,5992,164000.0,First National Bank
7814,9975,171000.0,Discover
7815,1117,191000.0,Union Bank
7816,5262,165000.0,KeyBank
7817,1759,363000.0,American Express
7818,2617,538000.0,Bank of America
7819,1871,130000.0,KeyBank
7820,514,5000.0,Discover
7821,2260,142000.0,Goldman Sachs
7822,9782,110000.0,Discover
7823,4273,54000.0,Union Bank
7824,551,453000.0,Citibank
7825,8616,58000.0,Synchrony Financial
7826,2597,59000.0,Bank of America
7827,8797,320000.0,Regions Bank
7828,731,99000.0,KeyBank
7829,2759,168000.0,State Farm Bank
7830,8499,27000.0,Capital One
7831,6827,311000.0,Charles Schwab Bank
7832,3269,822000.0,Fifth Third Bank
7833,8036,1606000.0,Huntington Bank
7834,3743,75000.0,Citizens Bank
7835,9777,38000.0,Citizens Bank
7836,8401,288000.0,State Farm Bank
7837,8710,57000.0,Navy Federal Credit Union
7838,5875,30000.0,Wells Fargo
7839,3060,74000.0,Discover
7840,276,61000.0,Santander
7841,7564,179000.0,State Farm Bank
7842,9548,533000.0,Santander
7843,1,120000.0,Barclays
7844,3728,372000.0,USAA
7845,6197,86000.0,BB&T
7846,929,285000.0,USAA
7847,395,188000.0,Comerica Bank
7848,8835,173000.0,Zions Bank
7849,6417,737000.0,Synchrony Financial
7850,7143,163000.0,Comerica Bank
7851,667,1000.0,Bank of America
7852,7505,364000.0,Chase Bank
7853,9759,136000.0,PNC Bank
7854,5755,262000.0,BB&T
7855,8575,98000.0,Capital One
7856,5062,389000.0,American Express
7857,4868,118000.0,US Bank
7858,3804,258000.0,USAA
7859,266,207000.0,Capital One
7860,6981,458000.0,Chase Bank
7861,6340,21000.0,M&T Bank
7862,9866,275000.0,Zions Bank
7863,4403,532000.0,Chase Bank
7864,9382,20000.0,PNC Bank
7865,3558,6000.0,KeyBank
7866,4935,51000.0,Goldman Sachs
7867,4215,420000.0,Citizens Bank
7868,7627,505000.0,SunTrust
7869,8481,90000.0,US Bank
7870,2617,371000.0,Navy Federal Credit Union
7871,814,33000.0,Synchrony Financial
7872,2028,10000.0,TD Bank
7873,3274,51000.0,KeyBank
7874,5006,99000.0,Santander
7875,762,557000.0,Zions Bank
7876,6657,247000.0,Citizens Bank
7877,3150,60000.0,Capital One
7878,1504,19000.0,Navy Federal Credit Union
7879,5103,550000.0,Navy Federal Credit Union
7880,9957,33000.0,Huntington Bank
7881,9850,72000.0,State Farm Bank
7882,484,100000.0,State Farm Bank
7883,6123,581000.0,M&T Bank
7884,93,144000.0,Citizens Bank
7885,639,82000.0,State Farm Bank
7886,7723,201000.0,Synchrony Financial
7887,9825,102000.0,Regions Bank
7888,7458,116000.0,USAA
7889,866,531000.0,Synchrony Financial
7890,6779,428000.0,Wells Fargo
7891,8485,1000.0,Regions Bank
7892,7704,288000.0,Regions Bank
7893,2788,77000.0,Navy Federal Credit Union
7894,1749,327000.0,Chase Bank
7895,9160,166000.0,Discover
7896,8194,155000.0,Barclays
7897,1894,171000.0,State Farm Bank
7898,3232,54000.0,Zions Bank
7899,3154,159000.0,Barclays
7900,496,162000.0,HSBC
7901,208,121000.0,BB&T
7902,6537,379000.0,Navy Federal Credit Union
7903,5104,182000.0,Santander
7904,5195,162000.0,TD Bank
7905,8625,680000.0,SunTrust
7906,9879,65000.0,Citizens Bank
7907,587,149000.0,Charles Schwab Bank
7908,6661,457000.0,Union Bank
7909,7438,377000.0,HSBC
7910,530,75000.0,Charles Schwab Bank
7911,9449,140000.0,SunTrust
7912,4875,3000.0,Union Bank
7913,3676,153000.0,PNC Bank
7914,2336,1000.0,Discover
7915,328,430000.0,HSBC
7916,76,311000.0,M&T Bank
7917,6203,126000.0,Barclays
7918,5924,888000.0,KeyBank
7919,6696,126000.0,Charles Schwab Bank
7920,2695,343000.0,Goldman Sachs
7921,2547,71000.0,Wells Fargo
7922,8876,103000.0,Santander
7923,2781,121000.0,PNC Bank
7924,3181,199000.0,State Farm Bank
7925,4083,195000.0,Goldman Sachs
7926,9916,120000.0,Charles Schwab Bank
7927,6361,76000.0,Bank of America
7928,2383,59000.0,KeyBank
7929,5494,84000.0,Citibank
7930,7155,66000.0,First National Bank
7931,4452,81000.0,American Express
7932,9214,121000.0,Citizens Bank
7933,4076,242000.0,Fifth Third Bank
7934,4495,120000.0,Capital One
7935,4538,630000.0,Huntington Bank
7936,5012,45000.0,Barclays
7937,548,162000.0,M&T Bank
7938,8687,178000.0,Capital One
7939,8141,386000.0,Navy Federal Credit Union
7940,4449,118000.0,Capital One
7941,2324,29000.0,Synchrony Financial
7942,5446,62000.0,PNC Bank
7943,6604,23000.0,Charles Schwab Bank
7944,1981,142000.0,Zions Bank
7945,3715,122000.0,Zions Bank
7946,6756,820000.0,State Farm Bank
7947,9103,484000.0,Bank of America
7948,1408,126000.0,TD Bank
7949,4392,670000.0,Capital One
7950,4206,90000.0,BB&T
7951,6012,501000.0,USAA
7952,7282,105000.0,Wells Fargo
7953,5973,73000.0,Union Bank
7954,282,588000.0,USAA
7955,292,35000.0,Citizens Bank
7956,2569,166000.0,Chase Bank
7957,4927,342000.0,Regions Bank
7958,451,56000.0,Charles Schwab Bank
7959,6866,75000.0,KeyBank
7960,9666,304000.0,TD Bank
7961,8470,126000.0,SunTrust
7962,6416,188000.0,Citibank
7963,1016,209000.0,American Express
7964,9605,359000.0,Regions Bank
7965,683,381000.0,Zions Bank
7966,3421,143000.0,M&T Bank
7967,134,131000.0,Goldman Sachs
7968,1770,107000.0,KeyBank
7969,625,636000.0,American Express
7970,333,535000.0,TD Bank
7971,7579,49000.0,PNC Bank
7972,369,3000.0,Bank of America
7973,7175,98000.0,Synchrony Financial
7974,4504,225000.0,TD Bank
7975,7411,568000.0,Comerica Bank
7976,3941,272000.0,Union Bank
7977,9953,33000.0,First National Bank
7978,4793,58000.0,Chase Bank
7979,5124,62000.0,American Express
7980,5647,103000.0,Union Bank
7981,4687,250000.0,Ally Financial
7982,2137,5000.0,Wells Fargo
7983,2996,284000.0,Capital One
7984,2783,49000.0,SunTrust
7985,9716,2000.0,Barclays
7986,8658,265000.0,US Bank
7987,7190,316000.0,Capital One
7988,7314,204000.0,Citibank
7989,8453,192000.0,Chase Bank
7990,9171,62000.0,Fifth Third Bank
7991,7909,101000.0,SunTrust
7992,470,589000.0,Goldman Sachs
7993,4209,536000.0,Santander
7994,2177,559000.0,Barclays
7995,4650,194000.0,PNC Bank
7996,8526,10000.0,Comerica Bank
7997,7843,25000.0,Goldman Sachs
7998,3078,370000.0,PNC Bank
7999,7335,220000.0,SunTrust
8000,4863,93000.0,Chase Bank
8001,5584,756000.0,Barclays
8002,1733,518000.0,Zions Bank
8003,1261,27000.0,TD Bank
8004,6787,61000.0,Bank of America
8005,6497,117000.0,Wells Fargo
8006,8173,2000.0,Navy Federal Credit Union
8007,4861,7000.0,HSBC
8008,8092,10000.0,First National Bank
8009,5647,103000.0,Union Bank
8010,3536,224000.0,HSBC
8011,4410,123000.0,Capital One
8012,6281,135000.0,PNC Bank
8013,9429,123000.0,Zions Bank
8014,2459,131000.0,Wells Fargo
